Contest,Id,Title
weekly-contest-263,2042,Check if Numbers Are Ascending in a Sentence
weekly-contest-263,2043,Simple Bank System
weekly-contest-263,2044,Count Number of Maximum Bitwise-OR Subsets
weekly-contest-263,2045,Second Minimum Time to Reach Destination
weekly-contest-264,2047,Number of Valid Words in a Sentence
weekly-contest-264,2048,Next Greater Numerically Balanced Number
weekly-contest-264,2049,Count Nodes With the Highest Score
weekly-contest-264,2050,Parallel Courses III
biweekly-contest-64,2053,Kth Distinct String in an Array
biweekly-contest-64,2054,Two Best Non-Overlapping Events
biweekly-contest-64,2055,Plates Between Candles
biweekly-contest-64,2056,Number of Valid Move Combinations On Chessboard
weekly-contest-265,2057,Smallest Index With Equal Value
weekly-contest-265,2058,Find the Minimum and Maximum Number of Nodes Between Critical Points
weekly-contest-265,2059,Minimum Operations to Convert Number
weekly-contest-265,2060,Check if an Original String Exists Given Two Encoded Strings
weekly-contest-266,2062,Count Vowel Substrings of a String
weekly-contest-266,2063,Vowels of All Substrings
weekly-contest-266,2064,Minimized Maximum of Products Distributed to Any Store
weekly-contest-266,2065,Maximum Path Quality of a Graph
biweekly-contest-65,2068,Check Whether Two Strings are Almost Equivalent
biweekly-contest-65,2069,Walking Robot Simulation II
biweekly-contest-65,2070,Most Beautiful Item for Each Query
biweekly-contest-65,2071,Maximum Number of Tasks You Can Assign
weekly-contest-267,2073,Time Needed to Buy Tickets
weekly-contest-267,2074,Reverse Nodes in Even Length Groups
weekly-contest-267,2075,Decode the Slanted Ciphertext
weekly-contest-267,2076,Process Restricted Friend Requests
weekly-contest-268,2078,Two Furthest Houses With Different Colors
weekly-contest-268,2079,Watering Plants
weekly-contest-268,2080,Range Frequency Queries
weekly-contest-268,2081,Sum of k-Mirror Numbers
biweekly-contest-66,2085,Count Common Words With One Occurrence
biweekly-contest-66,2086,Minimum Number of Food Buckets to Feed the Hamsters
biweekly-contest-66,2087,Minimum Cost Homecoming of a Robot in a Grid
biweekly-contest-66,2088,Count Fertile Pyramids in a Land
weekly-contest-269,2089,Find Target Indices After Sorting Array
weekly-contest-269,2090,K Radius Subarray Averages
weekly-contest-269,2091,Removing Minimum and Maximum From Array
weekly-contest-269,2092,Find All People With Secret
weekly-contest-270,2094,Finding 3-Digit Even Numbers
weekly-contest-270,2095,Delete the Middle Node of a Linked List
weekly-contest-270,2096,Step-By-Step Directions From a Binary Tree Node to Another
weekly-contest-270,2097,Valid Arrangement of Pairs
biweekly-contest-67,2099,Find Subsequence of Length K With the Largest Sum
biweekly-contest-67,2100,Find Good Days to Rob the Bank
biweekly-contest-67,2101,Detonate the Maximum Bombs
biweekly-contest-67,2102,Sequentially Ordinal Rank Tracker
weekly-contest-271,2103,Rings and Rods
weekly-contest-271,2104,Sum of Subarray Ranges
weekly-contest-271,2105,Watering Plants II
weekly-contest-271,2106,Maximum Fruits Harvested After at Most K Steps
weekly-contest-272,2108,Find First Palindromic String in the Array
weekly-contest-272,2109,Adding Spaces to a String
weekly-contest-272,2110,Number of Smooth Descent Periods of a Stock
weekly-contest-272,2111,Minimum Operations to Make the Array K-Increasing
biweekly-contest-68,2114,Maximum Number of Words Found in Sentences
biweekly-contest-68,2115,Find All Possible Recipes from Given Supplies
biweekly-contest-68,2116,Check if a Parentheses String Can Be Valid
biweekly-contest-68,2117,Abbreviating the Product of a Range
weekly-contest-273,2119,A Number After a Double Reversal
weekly-contest-273,2120,Execution of All Suffix Instructions Staying in a Grid
weekly-contest-273,2121,Intervals Between Identical Elements
weekly-contest-273,2122,Recover the Original Array
weekly-contest-274,2124,Check if All A's Appears Before All B's
weekly-contest-274,2125,Number of Laser Beams in a Bank
weekly-contest-274,2126,Destroying Asteroids
weekly-contest-274,2127,Maximum Employees to Be Invited to a Meeting
biweekly-contest-69,2129,Capitalize the Title
biweekly-contest-69,2130,Maximum Twin Sum of a Linked List
biweekly-contest-69,2131,Longest Palindrome by Concatenating Two Letter Words
biweekly-contest-69,2132,Stamping the Grid
weekly-contest-275,2133,Check if Every Row and Column Contains All Numbers
weekly-contest-275,2134,Minimum Swaps to Group All 1's Together II
weekly-contest-275,2135,Count Words Obtained After Adding a Letter
weekly-contest-275,2136,Earliest Possible Day of Full Bloom
weekly-contest-276,2138,Divide a String Into Groups of Size k
weekly-contest-276,2139,Minimum Moves to Reach Target Score
weekly-contest-276,2140,Solving Questions With Brainpower
weekly-contest-276,2141,Maximum Running Time of N Computers
biweekly-contest-70,2144,Minimum Cost of Buying Candies With Discount
biweekly-contest-70,2145,Count the Hidden Sequences
biweekly-contest-70,2146,K Highest Ranked Items Within a Price Range
biweekly-contest-70,2147,Number of Ways to Divide a Long Corridor
weekly-contest-277,2148,Count Elements With Strictly Smaller and Greater Elements 
weekly-contest-277,2149,Rearrange Array Elements by Sign
weekly-contest-277,2150,Find All Lonely Numbers in the Array
weekly-contest-277,2151,Maximum Good People Based on Statements
weekly-contest-278,2154,Keep Multiplying Found Values by Two
weekly-contest-278,2155,All Divisions With the Highest Score of a Binary Array
weekly-contest-278,2156,Find Substring With Given Hash Value
weekly-contest-278,2157,Groups of Strings
biweekly-contest-71,2160,Minimum Sum of Four Digit Number After Splitting Digits
biweekly-contest-71,2161,Partition Array According to Given Pivot
biweekly-contest-71,2162,Minimum Cost to Set Cooking Time
biweekly-contest-71,2163,Minimum Difference in Sums After Removal of Elements
weekly-contest-279,2164,Sort Even and Odd Indices Independently
weekly-contest-279,2165,Smallest Value of the Rearranged Number
weekly-contest-279,2166,Design Bitset
weekly-contest-279,2167,Minimum Time to Remove All Cars Containing Illegal Goods
weekly-contest-280,2169,Count Operations to Obtain Zero
weekly-contest-280,2170,Minimum Operations to Make the Array Alternating
weekly-contest-280,2171,Removing Minimum Number of Magic Beans
weekly-contest-280,2172,Maximum AND Sum of Array
biweekly-contest-72,2176,Count Equal and Divisible Pairs in an Array
biweekly-contest-72,2177,Find Three Consecutive Integers That Sum to a Given Number
biweekly-contest-72,2178,Maximum Split of Positive Even Integers
biweekly-contest-72,2179,Count Good Triplets in an Array
weekly-contest-281,2180,Count Integers With Even Digit Sum
weekly-contest-281,2181,Merge Nodes in Between Zeros
weekly-contest-281,2182,Construct String With Repeat Limit
weekly-contest-281,2183,Count Array Pairs Divisible by K
weekly-contest-282,2185,Counting Words With a Given Prefix
weekly-contest-282,2186,Minimum Number of Steps to Make Two Strings Anagram II
weekly-contest-282,2187,Minimum Time to Complete Trips
weekly-contest-282,2188,Minimum Time to Finish the Race
biweekly-contest-73,2190,Most Frequent Number Following Key In an Array
biweekly-contest-73,2191,Sort the Jumbled Numbers
biweekly-contest-73,2192,All Ancestors of a Node in a Directed Acyclic Graph
biweekly-contest-73,2193,Minimum Number of Moves to Make Palindrome
weekly-contest-283,2194,Cells in a Range on an Excel Sheet
weekly-contest-283,2195,Append K Integers With Minimal Sum
weekly-contest-283,2196,Create Binary Tree From Descriptions
weekly-contest-283,2197,Replace Non-Coprime Numbers in Array
weekly-contest-284,2200,Find All K-Distant Indices in an Array
weekly-contest-284,2201,Count Artifacts That Can Be Extracted
weekly-contest-284,2202,Maximize the Topmost Element After K Moves
weekly-contest-284,2203,Minimum Weighted Subgraph With the Required Paths
biweekly-contest-74,2206,Divide Array Into Equal Pairs
biweekly-contest-74,2207,Maximize Number of Subsequences in a String
biweekly-contest-74,2208,Minimum Operations to Halve Array Sum
biweekly-contest-74,2209,Minimum White Tiles After Covering With Carpets
weekly-contest-285,2210,Count Hills and Valleys in an Array
weekly-contest-285,2211,Count Collisions on a Road
weekly-contest-285,2212,Maximum Points in an Archery Competition
weekly-contest-285,2213,Longest Substring of One Repeating Character
weekly-contest-286,2215,Find the Difference of Two Arrays
weekly-contest-286,2216,Minimum Deletions to Make Array Beautiful
weekly-contest-286,2217,Find Palindrome With Fixed Length
weekly-contest-286,2218,Maximum Value of K Coins From Piles
biweekly-contest-75,2220,Minimum Bit Flips to Convert Number
biweekly-contest-75,2221,Find Triangular Sum of an Array
biweekly-contest-75,2222,Number of Ways to Select Buildings
biweekly-contest-75,2223,Sum of Scores of Built Strings
weekly-contest-287,2224,Minimum Number of Operations to Convert Time
weekly-contest-287,2225,Find Players With Zero or One Losses
weekly-contest-287,2226,Maximum Candies Allocated to K Children
weekly-contest-287,2227,Encrypt and Decrypt Strings
weekly-contest-288,2231,Largest Number After Digit Swaps by Parity
weekly-contest-288,2232,Minimize Result by Adding Parentheses to Expression
weekly-contest-288,2233,Maximum Product After K Increments
weekly-contest-288,2234,Maximum Total Beauty of the Gardens
biweekly-contest-76,2239,Find Closest Number to Zero
biweekly-contest-76,2240,Number of Ways to Buy Pens and Pencils
biweekly-contest-76,2241,Design an ATM Machine
biweekly-contest-76,2242,Maximum Score of a Node Sequence
weekly-contest-289,2243,Calculate Digit Sum of a String
weekly-contest-289,2244,Minimum Rounds to Complete All Tasks
weekly-contest-289,2245,Maximum Trailing Zeros in a Cornered Path
weekly-contest-289,2246,Longest Path With Different Adjacent Characters
weekly-contest-290,2248,Intersection of Multiple Arrays
weekly-contest-290,2249,Count Lattice Points Inside a Circle
weekly-contest-290,2250,Count Number of Rectangles Containing Each Point
weekly-contest-290,2251,Number of Flowers in Full Bloom
biweekly-contest-77,2255,Count Prefixes of a Given String
biweekly-contest-77,2256,Minimum Average Difference
biweekly-contest-77,2257,Count Unguarded Cells in the Grid
biweekly-contest-77,2258,Escape the Spreading Fire
weekly-contest-291,2259,Remove Digit From Number to Maximize Result
weekly-contest-291,2260,Minimum Consecutive Cards to Pick Up
weekly-contest-291,2261,K Divisible Elements Subarrays
weekly-contest-291,2262,Total Appeal of A String
weekly-contest-292,2264,Largest 3-Same-Digit Number in String
weekly-contest-292,2265,Count Nodes Equal to Average of Subtree
weekly-contest-292,2266,Count Number of Texts
weekly-contest-292,2267, Check if There Is a Valid Parentheses String Path
biweekly-contest-78,2269,Find the K-Beauty of a Number
biweekly-contest-78,2270,Number of Ways to Split Array
biweekly-contest-78,2271,Maximum White Tiles Covered by a Carpet
biweekly-contest-78,2272,Substring With Largest Variance
weekly-contest-293,2273,Find Resultant Array After Removing Anagrams
weekly-contest-293,2274,Maximum Consecutive Floors Without Special Floors
weekly-contest-293,2275,Largest Combination With Bitwise AND Greater Than Zero
weekly-contest-293,2276,Count Integers in Intervals
weekly-contest-294,2278,Percentage of Letter in String
weekly-contest-294,2279,Maximum Bags With Full Capacity of Rocks
weekly-contest-294,2280,Minimum Lines to Represent a Line Chart
weekly-contest-294,2281,Sum of Total Strength of Wizards
biweekly-contest-79,2283,Check if Number Has Equal Digit Count and Digit Value
biweekly-contest-79,2284,Sender With Largest Word Count
biweekly-contest-79,2285,Maximum Total Importance of Roads
biweekly-contest-79,2286,Booking Concert Tickets in Groups
weekly-contest-295,2287,Rearrange Characters to Make Target String
weekly-contest-295,2288,Apply Discount to Prices
weekly-contest-295,2289,Steps to Make Array Non-decreasing
weekly-contest-295,2290,Minimum Obstacle Removal to Reach Corner
weekly-contest-296,2293,Min Max Game
weekly-contest-296,2294,Partition Array Such That Maximum Difference Is K
weekly-contest-296,2295,Replace Elements in an Array
weekly-contest-296,2296,Design a Text Editor
biweekly-contest-80,2299,Strong Password Checker II
biweekly-contest-80,2300,Successful Pairs of Spells and Potions
biweekly-contest-80,2301,Match Substring After Replacement
biweekly-contest-80,2302,Count Subarrays With Score Less Than K
weekly-contest-297,2303,Calculate Amount Paid in Taxes
weekly-contest-297,2304,Minimum Path Cost in a Grid
weekly-contest-297,2305,Fair Distribution of Cookies
weekly-contest-297,2306,Naming a Company
weekly-contest-298,2309,Greatest English Letter in Upper and Lower Case
weekly-contest-298,2310,Sum of Numbers With Units Digit K
weekly-contest-298,2311,Longest Binary Subsequence Less Than or Equal to K
weekly-contest-298,2312,Selling Pieces of Wood
biweekly-contest-81,2315,Count Asterisks
biweekly-contest-81,2316,Count Unreachable Pairs of Nodes in an Undirected Graph
biweekly-contest-81,2317,Maximum XOR After Operations 
biweekly-contest-81,2318,Number of Distinct Roll Sequences
weekly-contest-299,2319,Check if Matrix Is X-Matrix
weekly-contest-299,2320,Count Number of Ways to Place Houses
weekly-contest-299,2321,Maximum Score Of Spliced Array
weekly-contest-299,2322,Minimum Score After Removals on a Tree
weekly-contest-300,2325,Decode the Message
weekly-contest-300,2326,Spiral Matrix IV
weekly-contest-300,2327,Number of People Aware of a Secret
weekly-contest-300,2328,Number of Increasing Paths in a Grid
biweekly-contest-82,2331,Evaluate Boolean Binary Tree
biweekly-contest-82,2332,The Latest Time to Catch a Bus
biweekly-contest-82,2333,Minimum Sum of Squared Difference
biweekly-contest-82,2334,Subarray With Elements Greater Than Varying Threshold
weekly-contest-301,2335,Minimum Amount of Time to Fill Cups
weekly-contest-301,2336,Smallest Number in Infinite Set
weekly-contest-301,2337,Move Pieces to Obtain a String
weekly-contest-301,2338,Count the Number of Ideal Arrays
weekly-contest-302,2341,Maximum Number of Pairs in Array
weekly-contest-302,2342,Max Sum of a Pair With Equal Sum of Digits
weekly-contest-302,2343,Query Kth Smallest Trimmed Number
weekly-contest-302,2344,Minimum Deletions to Make Array Divisible
biweekly-contest-83,2347,Best Poker Hand
biweekly-contest-83,2348,Number of Zero-Filled Subarrays
biweekly-contest-83,2349,Design a Number Container System
biweekly-contest-83,2350,Shortest Impossible Sequence of Rolls
weekly-contest-303,2351,First Letter to Appear Twice
weekly-contest-303,2352,Equal Row and Column Pairs
weekly-contest-303,2353,Design a Food Rating System
weekly-contest-303,2354,Number of Excellent Pairs
weekly-contest-304,2357,Make Array Zero by Subtracting Equal Amounts
weekly-contest-304,2358,Maximum Number of Groups Entering a Competition
weekly-contest-304,2359,Find Closest Node to Given Two Nodes
weekly-contest-304,2360,Longest Cycle in a Graph
biweekly-contest-84,2363,Merge Similar Items
biweekly-contest-84,2364,Count Number of Bad Pairs
biweekly-contest-84,2365,Task Scheduler II
biweekly-contest-84,2366,Minimum Replacements to Sort the Array
weekly-contest-305,2367,Number of Arithmetic Triplets
weekly-contest-305,2368,Reachable Nodes With Restrictions
weekly-contest-305,2369,Check if There is a Valid Partition For The Array
weekly-contest-305,2370,Longest Ideal Subsequence
weekly-contest-306,2373,Largest Local Values in a Matrix
weekly-contest-306,2374,Node With Highest Edge Score
weekly-contest-306,2375,Construct Smallest Number From DI String
weekly-contest-306,2376,Count Special Integers
biweekly-contest-85,2379,Minimum Recolors to Get K Consecutive Black Blocks
biweekly-contest-85,2380,Time Needed to Rearrange a Binary String
biweekly-contest-85,2381,Shifting Letters II
biweekly-contest-85,2382,Maximum Segment Sum After Removals
weekly-contest-307,2383,Minimum Hours of Training to Win a Competition
weekly-contest-307,2384,Largest Palindromic Number
weekly-contest-307,2385,Amount of Time for Binary Tree to Be Infected
weekly-contest-307,2386,Find the K-Sum of an Array
weekly-contest-308,2389,Longest Subsequence With Limited Sum
weekly-contest-308,2390,Removing Stars From a String
weekly-contest-308,2391,Minimum Amount of Time to Collect Garbage
weekly-contest-308,2392,Build a Matrix With Conditions
biweekly-contest-86,2395,Find Subarrays With Equal Sum
biweekly-contest-86,2396,Strictly Palindromic Number
biweekly-contest-86,2397,Maximum Rows Covered by Columns
biweekly-contest-86,2398,Maximum Number of Robots Within Budget
weekly-contest-309,2399,Check Distances Between Same Letters
weekly-contest-309,2400,Number of Ways to Reach a Position After Exactly k Steps
weekly-contest-309,2401,Longest Nice Subarray
weekly-contest-309,2402,Meeting Rooms III
weekly-contest-310,2404,Most Frequent Even Element
weekly-contest-310,2405,Optimal Partition of String
weekly-contest-310,2406,Divide Intervals Into Minimum Number of Groups
weekly-contest-310,2407,Longest Increasing Subsequence II
biweekly-contest-87,2409,Count Days Spent Together
biweekly-contest-87,2410,Maximum Matching of Players With Trainers
biweekly-contest-87,2411,Smallest Subarrays With Maximum Bitwise OR
biweekly-contest-87,2412,Minimum Money Required Before Transactions
weekly-contest-311,2413,Smallest Even Multiple
weekly-contest-311,2414,Length of the Longest Alphabetical Continuous Substring
weekly-contest-311,2415,Reverse Odd Levels of Binary Tree
weekly-contest-311,2416,Sum of Prefix Scores of Strings
weekly-contest-312,2418,Sort the People
weekly-contest-312,2419,Longest Subarray With Maximum Bitwise AND
weekly-contest-312,2420,Find All Good Indices
weekly-contest-312,2421,Number of Good Paths
biweekly-contest-88,2423,Remove Letter To Equalize Frequency
biweekly-contest-88,2424,Longest Uploaded Prefix
biweekly-contest-88,2425,Bitwise XOR of All Pairings
biweekly-contest-88,2426,Number of Pairs Satisfying Inequality
weekly-contest-313,2427,Number of Common Factors
weekly-contest-313,2428,Maximum Sum of an Hourglass
weekly-contest-313,2429,Minimize XOR
weekly-contest-313,2430,Maximum Deletions on a String
weekly-contest-314,2432,The Employee That Worked on the Longest Task
weekly-contest-314,2433,Find The Original Array of Prefix Xor
weekly-contest-314,2434,Using a Robot to Print the Lexicographically Smallest String
weekly-contest-314,2435,Paths in Matrix Whose Sum Is Divisible by K
biweekly-contest-89,2437,Number of Valid Clock Times
biweekly-contest-89,2438,Range Product Queries of Powers
biweekly-contest-89,2439,Minimize Maximum of Array
biweekly-contest-89,2440,Create Components With Same Value
weekly-contest-315,2441,Largest Positive Integer That Exists With Its Negative
weekly-contest-315,2442,Count Number of Distinct Integers After Reverse Operations
weekly-contest-315,2443,Sum of Number and Its Reverse
weekly-contest-315,2444,Count Subarrays With Fixed Bounds
weekly-contest-316,2446,Determine if Two Events Have Conflict
weekly-contest-316,2447,Number of Subarrays With GCD Equal to K
weekly-contest-316,2448,Minimum Cost to Make Array Equal
weekly-contest-316,2449,Minimum Number of Operations to Make Arrays Similar
biweekly-contest-90,2451,Odd String Difference
biweekly-contest-90,2452,Words Within Two Edits of Dictionary
biweekly-contest-90,2453,Destroy Sequential Targets
biweekly-contest-90,2454,Next Greater Element IV
weekly-contest-317,2455,Average Value of Even Numbers That Are Divisible by Three
weekly-contest-317,2456,Most Popular Video Creator
weekly-contest-317,2457,Minimum Addition to Make Integer Beautiful
weekly-contest-317,2458,Height of Binary Tree After Subtree Removal Queries
weekly-contest-318,2460,Apply Operations to an Array
weekly-contest-318,2461,Maximum Sum of Distinct Subarrays With Length K
weekly-contest-318,2462,Total Cost to Hire K Workers
weekly-contest-318,2463,Minimum Total Distance Traveled
biweekly-contest-91,2465,Number of Distinct Averages
biweekly-contest-91,2466,Count Ways To Build Good Strings
biweekly-contest-91,2467,Most Profitable Path in a Tree
biweekly-contest-91,2468,Split Message Based on Limit
weekly-contest-319,2469,Convert the Temperature
weekly-contest-319,2470,Number of Subarrays With LCM Equal to K
weekly-contest-319,2471,Minimum Number of Operations to Sort a Binary Tree by Level
weekly-contest-319,2472,Maximum Number of Non-overlapping Palindrome Substrings
weekly-contest-320,2475,Number of Unequal Triplets in Array
weekly-contest-320,2476,Closest Nodes Queries in a Binary Search Tree
weekly-contest-320,2477,Minimum Fuel Cost to Report to the Capital
weekly-contest-320,2478,Number of Beautiful Partitions
biweekly-contest-92,2481,Minimum Cuts to Divide a Circle
biweekly-contest-92,2482,Difference Between Ones and Zeros in Row and Column
biweekly-contest-92,2483,Minimum Penalty for a Shop
biweekly-contest-92,2484,Count Palindromic Subsequences
weekly-contest-321,2485,Find the Pivot Integer
weekly-contest-321,2486,Append Characters to String to Make Subsequence
weekly-contest-321,2487,Remove Nodes From Linked List
weekly-contest-321,2488,Count Subarrays With Median K
weekly-contest-322,2490,Circular Sentence
weekly-contest-322,2491,Divide Players Into Teams of Equal Skill
weekly-contest-322,2492,Minimum Score of a Path Between Two Cities
weekly-contest-322,2493,Divide Nodes Into the Maximum Number of Groups
biweekly-contest-93,2496,Maximum Value of a String in an Array
biweekly-contest-93,2497,Maximum Star Sum of a Graph
biweekly-contest-93,2498,Frog Jump II
biweekly-contest-93,2499,Minimum Total Cost to Make Arrays Unequal
weekly-contest-323,2500,Delete Greatest Value in Each Row
weekly-contest-323,2501,Longest Square Streak in an Array
weekly-contest-323,2502,Design Memory Allocator
weekly-contest-323,2503,Maximum Number of Points From Grid Queries
weekly-contest-324,2506,Count Pairs Of Similar Strings
weekly-contest-324,2507,Smallest Value After Replacing With Sum of Prime Factors
weekly-contest-324,2508,Add Edges to Make Degrees of All Nodes Even
weekly-contest-324,2509,Cycle Length Queries in a Tree
biweekly-contest-94,2511,Maximum Enemy Forts That Can Be Captured
biweekly-contest-94,2512,Reward Top K Students
biweekly-contest-94,2513,Minimize the Maximum of Two Arrays
biweekly-contest-94,2514,Count Anagrams
weekly-contest-325,2515,Shortest Distance to Target String in a Circular Array
weekly-contest-325,2516,Take K of Each Character From Left and Right
weekly-contest-325,2517,Maximum Tastiness of Candy Basket
weekly-contest-325,2518,Number of Great Partitions
weekly-contest-326,2520,Count the Digits That Divide a Number
weekly-contest-326,2521,Distinct Prime Factors of Product of Array
weekly-contest-326,2522,Partition String Into Substrings With Values at Most K
weekly-contest-326,2523,Closest Prime Numbers in Range
biweekly-contest-95,2525,Categorize Box According to Criteria
biweekly-contest-95,2526,Find Consecutive Integers from a Data Stream
biweekly-contest-95,2527,Find Xor-Beauty of Array
biweekly-contest-95,2528,Maximize the Minimum Powered City
weekly-contest-327,2529,Maximum Count of Positive Integer and Negative Integer
weekly-contest-327,2530,Maximal Score After Applying K Operations
weekly-contest-327,2531,Make Number of Distinct Characters Equal
weekly-contest-327,2532,Time to Cross a Bridge
weekly-contest-328,2535,Difference Between Element Sum and Digit Sum of an Array
weekly-contest-328,2536,Increment Submatrices by One
weekly-contest-328,2537,Count the Number of Good Subarrays
weekly-contest-328,2538,Difference Between Maximum and Minimum Price Sum
biweekly-contest-96,2540,Minimum Common Value
biweekly-contest-96,2541,Minimum Operations to Make Array Equal II
biweekly-contest-96,2542,Maximum Subsequence Score
biweekly-contest-96,2543,Check if Point Is Reachable
weekly-contest-329,2544,Alternating Digit Sum
weekly-contest-329,2545,Sort the Students by Their Kth Score
weekly-contest-329,2546,Apply Bitwise Operations to Make Strings Equal
weekly-contest-329,2547,Minimum Cost to Split an Array
weekly-contest-330,2549,Count Distinct Numbers on Board
weekly-contest-330,2550,Count Collisions of Monkeys on a Polygon
weekly-contest-330,2551,Put Marbles in Bags
weekly-contest-330,2552,Count Increasing Quadruplets
biweekly-contest-97,2553,Separate the Digits in an Array
biweekly-contest-97,2554,Maximum Number of Integers to Choose From a Range I
biweekly-contest-97,2555,Maximize Win From Two Segments
biweekly-contest-97,2556,Disconnect Path in a Binary Matrix by at Most One Flip
weekly-contest-331,2558,Take Gifts From the Richest Pile
weekly-contest-331,2559,Count Vowel Strings in Ranges
weekly-contest-331,2560,House Robber IV
weekly-contest-331,2561,Rearranging Fruits
weekly-contest-332,2562,Find the Array Concatenation Value
weekly-contest-332,2563,Count the Number of Fair Pairs
weekly-contest-332,2564,Substring XOR Queries
weekly-contest-332,2565,Subsequence With the Minimum Score
biweekly-contest-98,2566,Maximum Difference by Remapping a Digit
biweekly-contest-98,2567,Minimum Score by Changing Two Elements
biweekly-contest-98,2568,Minimum Impossible OR
biweekly-contest-98,2569,Handling Sum Queries After Update
weekly-contest-333,2570,Merge Two 2D Arrays by Summing Values
weekly-contest-333,2571,Minimum Operations to Reduce an Integer to 0
weekly-contest-333,2572,Count the Number of Square-Free Subsets
weekly-contest-333,2573,Find the String with LCP
weekly-contest-334,2574,Left and Right Sum Differences
weekly-contest-334,2575,Find the Divisibility Array of a String
weekly-contest-334,2576,Find the Maximum Number of Marked Indices
weekly-contest-334,2577,Minimum Time to Visit a Cell In a Grid
biweekly-contest-99,2578,Split With Minimum Sum
biweekly-contest-99,2579,Count Total Number of Colored Cells
biweekly-contest-99,2580,Count Ways to Group Overlapping Ranges
biweekly-contest-99,2581,Count Number of Possible Root Nodes
weekly-contest-335,2582,Pass the Pillow
weekly-contest-335,2583,Kth Largest Sum in a Binary Tree
weekly-contest-335,2584,Split the Array to Make Coprime Products
weekly-contest-335,2585,Number of Ways to Earn Points
weekly-contest-336,2586,Count the Number of Vowel Strings in Range
weekly-contest-336,2587,Rearrange Array to Maximize Prefix Score
weekly-contest-336,2588,Count the Number of Beautiful Subarrays
weekly-contest-336,2589,Minimum Time to Complete All Tasks
biweekly-contest-100,2591,Distribute Money to Maximum Children
biweekly-contest-100,2592,Maximize Greatness of an Array
biweekly-contest-100,2593,Find Score of an Array After Marking All Elements
biweekly-contest-100,2594,Minimum Time to Repair Cars
weekly-contest-337,2595,Number of Even and Odd Bits
weekly-contest-337,2596,Check Knight Tour Configuration
weekly-contest-337,2597,The Number of Beautiful Subsets
weekly-contest-337,2598,Smallest Missing Non-negative Integer After Operations
weekly-contest-338,2600,K Items With the Maximum Sum
weekly-contest-338,2601,Prime Subtraction Operation
weekly-contest-338,2602,Minimum Operations to Make All Array Elements Equal
weekly-contest-338,2603,Collect Coins in a Tree
biweekly-contest-101,2605,Form Smallest Number From Two Digit Arrays
biweekly-contest-101,2606,Find the Substring With Maximum Cost
biweekly-contest-101,2607,Make K-Subarray Sums Equal
biweekly-contest-101,2608,Shortest Cycle in a Graph
weekly-contest-339,2609,Find the Longest Balanced Substring of a Binary String
weekly-contest-339,2610,Convert an Array Into a 2D Array With Conditions
weekly-contest-339,2611,Mice and Cheese
weekly-contest-339,2612,Minimum Reverse Operations
weekly-contest-340,2614,Prime In Diagonal
weekly-contest-340,2615,Sum of Distances
weekly-contest-340,2616,Minimize the Maximum Difference of Pairs
weekly-contest-340,2617,Minimum Number of Visited Cells in a Grid
biweekly-contest-102,2639,Find the Width of Columns of a Grid
biweekly-contest-102,2640,Find the Score of All Prefixes of an Array
biweekly-contest-102,2641,Cousins in Binary Tree II
biweekly-contest-102,2642,Design Graph With Shortest Path Calculator
weekly-contest-341,2643,Row With Maximum Ones
weekly-contest-341,2644,Find the Maximum Divisibility Score
weekly-contest-341,2645,Minimum Additions to Make Valid String
weekly-contest-341,2646,Minimize the Total Price of the Trips
weekly-contest-342,2651,Calculate Delayed Arrival Time
weekly-contest-342,2652,Sum Multiples
weekly-contest-342,2653,Sliding Subarray Beauty
weekly-contest-342,2654,Minimum Number of Operations to Make All Array Elements Equal to 1
biweekly-contest-103,2656,Maximum Sum With Exactly K Elements 
biweekly-contest-103,2657,Find the Prefix Common Array of Two Arrays
biweekly-contest-103,2658,Maximum Number of Fish in a Grid
biweekly-contest-103,2659,Make Array Empty
weekly-contest-343,2660,Determine the Winner of a Bowling Game
weekly-contest-343,2661,First Completely Painted Row or Column
weekly-contest-343,2662,Minimum Cost of a Path With Special Roads
weekly-contest-343,2663,Lexicographically Smallest Beautiful String
weekly-contest-344,2670,Find the Distinct Difference Array
weekly-contest-344,2671,Frequency Tracker
weekly-contest-344,2672,Number of Adjacent Elements With the Same Color
weekly-contest-344,2673,Make Costs of Paths Equal in a Binary Tree
